in s,C1 in V
2.2360E-06,2.33467E+00
2.2364E-06,2.34932E+00
2.2368E-06,2.35908E+00
2.2372E-06,2.35908E+00
2.2376E-06,2.33955E+00
2.2380E-06,2.34932E+00
2.2384E-06,2.34932E+00
2.2388E-06,2.34443E+00
2.2392E-06,2.36396E+00
2.2396E-06,2.36396E+00
2.2400E-06,2.35908E+00
2.2404E-06,2.35420E+00
2.2408E-06,2.35908E+00
2.2412E-06,2.35420E+00
2.2416E-06,2.34932E+00
2.2420E-06,2.35420E+00
2.2424E-06,2.34932E+00
2.2428E-06,2.34932E+00
2.2432E-06,2.34443E+00
2.2436E-06,2.35420E+00
2.2440E-06,2.34932E+00
2.2444E-06,2.35908E+00
2.2448E-06,2.33955E+00
2.2452E-06,2.34932E+00
2.2456E-06,2.34932E+00
2.2460E-06,2.35420E+00
2.2464E-06,2.34443E+00
2.2468E-06,2.34932E+00
2.2472E-06,2.34932E+00
2.2476E-06,2.34932E+00
2.2480E-06,2.34932E+00
2.2484E-06,2.35908E+00
2.2488E-06,2.34443E+00
2.2492E-06,2.33955E+00
2.2496E-06,2.33955E+00
2.2500E-06,2.36396E+00
2.2504E-06,2.34932E+00
2.2508E-06,2.34932E+00
2.2512E-06,2.34443E+00
2.2516E-06,2.35420E+00
2.2520E-06,2.34932E+00
2.2524E-06,2.33467E+00
2.2528E-06,2.34443E+00
2.2532E-06,2.33955E+00
2.2536E-06,2.34443E+00
2.2540E-06,2.34932E+00
2.2544E-06,2.34932E+00
2.2548E-06,2.34443E+00
2.2552E-06,2.35420E+00
2.2556E-06,2.35420E+00
2.2560E-06,2.34443E+00
2.2564E-06,2.35420E+00
2.2568E-06,2.33955E+00
2.2572E-06,2.34932E+00
2.2576E-06,2.32979E+00
2.2580E-06,2.34932E+00
2.2584E-06,2.33955E+00
2.2588E-06,2.34443E+00
2.2592E-06,2.34932E+00
2.2596E-06,2.34443E+00
2.2600E-06,2.34443E+00
2.2604E-06,2.33467E+00
2.2608E-06,2.34443E+00
2.2612E-06,2.33467E+00
2.2616E-06,2.34932E+00
2.2620E-06,2.34932E+00
2.2624E-06,2.34443E+00
2.2628E-06,2.35908E+00
2.2632E-06,2.34443E+00
2.2636E-06,2.34932E+00
2.2640E-06,2.34932E+00
2.2644E-06,2.35908E+00
2.2648E-06,2.35420E+00
2.2652E-06,2.34932E+00
2.2656E-06,2.34932E+00
2.2660E-06,2.34932E+00
2.2664E-06,2.33955E+00
2.2668E-06,2.33955E+00
2.2672E-06,2.32979E+00
2.2676E-06,2.33467E+00
2.2680E-06,2.33467E+00
2.2684E-06,2.34932E+00
2.2688E-06,2.33955E+00
2.2692E-06,2.35908E+00
2.2696E-06,2.33467E+00
2.2700E-06,2.33467E+00
2.2704E-06,2.34932E+00
2.2708E-06,2.33467E+00
2.2712E-06,2.33955E+00
2.2716E-06,2.34443E+00
2.2720E-06,2.34443E+00
2.2724E-06,2.36396E+00
2.2728E-06,2.35908E+00
2.2732E-06,2.33955E+00
2.2736E-06,2.33467E+00
2.2740E-06,2.33955E+00
2.2744E-06,2.35420E+00
2.2748E-06,2.33955E+00
2.2752E-06,2.33955E+00
2.2756E-06,2.35908E+00
2.2760E-06,2.33955E+00
2.2764E-06,2.35908E+00
2.2768E-06,2.33467E+00
2.2772E-06,2.35420E+00
2.2776E-06,2.33467E+00
2.2780E-06,2.35908E+00
2.2784E-06,2.36396E+00
2.2788E-06,2.35420E+00
2.2792E-06,2.33955E+00
2.2796E-06,2.34443E+00
2.2800E-06,2.33955E+00
2.2804E-06,2.35908E+00
2.2808E-06,2.33955E+00
2.2812E-06,2.34443E+00
2.2816E-06,2.35420E+00
2.2820E-06,2.35908E+00
2.2824E-06,2.34932E+00
2.2828E-06,2.34932E+00
2.2832E-06,2.33955E+00
2.2836E-06,2.35908E+00
2.2840E-06,2.33955E+00
2.2844E-06,2.32979E+00
2.2848E-06,2.33467E+00
2.2852E-06,2.34443E+00
2.2856E-06,2.34932E+00
2.2860E-06,2.35420E+00
2.2864E-06,2.33467E+00
2.2868E-06,2.33955E+00
2.2872E-06,2.33467E+00
2.2876E-06,2.34932E+00
2.2880E-06,2.36396E+00
2.2884E-06,2.34932E+00
2.2888E-06,2.34443E+00
2.2892E-06,2.33955E+00
2.2896E-06,2.33467E+00
2.2900E-06,2.35908E+00
2.2904E-06,2.33467E+00
2.2908E-06,2.34443E+00
2.2912E-06,2.34932E+00
2.2916E-06,2.34443E+00
2.2920E-06,2.34932E+00
2.2924E-06,2.34443E+00
2.2928E-06,2.32979E+00
2.2932E-06,2.33955E+00
2.2936E-06,2.33467E+00
2.2940E-06,2.34932E+00
2.2944E-06,2.34932E+00
2.2948E-06,2.33955E+00
2.2952E-06,2.34443E+00
2.2956E-06,2.36396E+00
2.2960E-06,2.33467E+00
2.2964E-06,2.35420E+00
2.2968E-06,2.33955E+00
2.2972E-06,2.33955E+00
2.2976E-06,2.32979E+00
2.2980E-06,2.34932E+00
2.2984E-06,2.33467E+00
2.2988E-06,2.35420E+00
2.2992E-06,2.34932E+00
2.2996E-06,2.34932E+00
2.3000E-06,2.34443E+00
2.3004E-06,2.33467E+00
2.3008E-06,2.34443E+00
2.3012E-06,2.34932E+00
2.3016E-06,2.34443E+00
2.3020E-06,2.34932E+00
2.3024E-06,2.34443E+00
2.3028E-06,2.35908E+00
2.3032E-06,2.35420E+00
2.3036E-06,2.33955E+00
2.3040E-06,2.33955E+00
2.3044E-06,2.33467E+00
2.3048E-06,2.34932E+00
2.3052E-06,2.33467E+00
2.3056E-06,2.34932E+00
2.3060E-06,2.33467E+00
2.3064E-06,2.33955E+00
2.3068E-06,2.34932E+00
2.3072E-06,2.34932E+00
2.3076E-06,2.34932E+00
2.3080E-06,2.34932E+00
2.3084E-06,2.34932E+00
2.3088E-06,2.32979E+00
2.3092E-06,2.33955E+00
2.3096E-06,2.33955E+00
2.3100E-06,2.35420E+00
2.3104E-06,2.33955E+00
2.3108E-06,2.34932E+00
2.3112E-06,2.33955E+00
2.3116E-06,2.32979E+00
2.3120E-06,2.34932E+00
2.3124E-06,2.33467E+00
2.3128E-06,2.35420E+00
2.3132E-06,2.32979E+00
2.3136E-06,2.33467E+00
2.3140E-06,2.33955E+00
2.3144E-06,2.33955E+00
2.3148E-06,2.34932E+00
2.3152E-06,2.32979E+00
2.3156E-06,2.34443E+00
2.3160E-06,2.32979E+00
2.3164E-06,2.34932E+00
2.3168E-06,2.32979E+00
2.3172E-06,2.34932E+00
2.3176E-06,2.34443E+00
2.3180E-06,2.33467E+00
2.3184E-06,2.34443E+00
2.3188E-06,2.34443E+00
2.3192E-06,2.33467E+00
2.3196E-06,2.34443E+00
2.3200E-06,2.34932E+00
2.3204E-06,2.33955E+00
2.3208E-06,2.35908E+00
2.3212E-06,2.34443E+00
2.3216E-06,2.33955E+00
2.3220E-06,2.35908E+00
2.3224E-06,2.34932E+00
2.3228E-06,2.32490E+00
2.3232E-06,2.34443E+00
2.3236E-06,2.34932E+00
2.3240E-06,2.33467E+00
2.3244E-06,2.33955E+00
2.3248E-06,2.32979E+00
2.3252E-06,2.34443E+00
2.3256E-06,2.33467E+00
2.3260E-06,2.33955E+00
2.3264E-06,2.33467E+00
2.3268E-06,2.34932E+00
2.3272E-06,2.32979E+00
2.3276E-06,2.34443E+00
2.3280E-06,2.33467E+00
2.3284E-06,2.33467E+00
2.3288E-06,2.32979E+00
2.3292E-06,2.34443E+00
2.3296E-06,2.34932E+00
2.3300E-06,2.35908E+00
2.3304E-06,2.33955E+00
2.3308E-06,2.35420E+00
2.3312E-06,2.33467E+00
2.3316E-06,2.34932E+00
2.3320E-06,2.33955E+00
2.3324E-06,2.33955E+00
2.3328E-06,2.33955E+00
2.3332E-06,2.35420E+00
2.3336E-06,2.34443E+00
2.3340E-06,2.34932E+00
2.3344E-06,2.32979E+00
2.3348E-06,2.34443E+00
2.3352E-06,2.34443E+00
2.3356E-06,2.34932E+00
2.3360E-06,2.34443E+00
2.3364E-06,2.33467E+00
2.3368E-06,2.33955E+00
2.3372E-06,2.34932E+00
2.3376E-06,2.34932E+00
2.3380E-06,2.33955E+00
2.3384E-06,2.34443E+00
2.3388E-06,2.34443E+00
2.3392E-06,2.33955E+00
2.3396E-06,2.33467E+00
2.3400E-06,2.32979E+00
2.3404E-06,2.34443E+00
2.3408E-06,2.34932E+00
2.3412E-06,2.34932E+00
2.3416E-06,2.33955E+00
2.3420E-06,2.34932E+00
2.3424E-06,2.34443E+00
2.3428E-06,2.34932E+00
2.3432E-06,2.33955E+00
2.3436E-06,2.32979E+00
2.3440E-06,2.34932E+00
2.3444E-06,2.32979E+00
2.3448E-06,2.34932E+00
2.3452E-06,2.35908E+00
2.3456E-06,2.35420E+00
2.3460E-06,2.36396E+00
2.3464E-06,2.32979E+00
2.3468E-06,2.35420E+00
2.3472E-06,2.34443E+00
2.3476E-06,2.34932E+00
2.3480E-06,2.32002E+00
2.3484E-06,2.33955E+00
2.3488E-06,2.33467E+00
2.3492E-06,2.33955E+00
2.3496E-06,2.34443E+00
2.3500E-06,2.33955E+00
2.3504E-06,2.34932E+00
2.3508E-06,2.33467E+00
2.3512E-06,2.34443E+00
2.3516E-06,2.33955E+00
2.3520E-06,2.34443E+00
2.3524E-06,2.34443E+00
2.3528E-06,2.35420E+00
2.3532E-06,2.32979E+00
2.3536E-06,2.33467E+00
2.3540E-06,2.34443E+00
2.3544E-06,2.33467E+00
2.3548E-06,2.33955E+00
2.3552E-06,2.34932E+00
2.3556E-06,2.34932E+00
2.3560E-06,2.34443E+00
2.3564E-06,2.33467E+00
2.3568E-06,2.32979E+00
2.3572E-06,2.34932E+00
2.3576E-06,2.33467E+00
2.3580E-06,2.32490E+00
2.3584E-06,2.34932E+00
2.3588E-06,2.33955E+00
2.3592E-06,2.34932E+00
2.3596E-06,2.32002E+00
2.3600E-06,2.32979E+00
2.3604E-06,2.34932E+00
2.3608E-06,2.32979E+00
2.3612E-06,2.34443E+00
2.3616E-06,2.32979E+00
2.3620E-06,2.35908E+00
2.3624E-06,2.33955E+00
2.3628E-06,2.34443E+00
2.3632E-06,2.33467E+00
2.3636E-06,2.34443E+00
2.3640E-06,2.33467E+00
2.3644E-06,2.34443E+00
2.3648E-06,2.34932E+00
2.3652E-06,2.35908E+00
2.3656E-06,2.34443E+00
2.3660E-06,2.33955E+00
2.3664E-06,2.32002E+00
2.3668E-06,2.33467E+00
2.3672E-06,2.34443E+00
2.3676E-06,2.33955E+00
2.3680E-06,2.33955E+00
2.3684E-06,2.34932E+00
2.3688E-06,2.32002E+00
2.3692E-06,2.35420E+00
2.3696E-06,2.34443E+00
2.3700E-06,2.34443E+00
2.3704E-06,2.33467E+00
2.3708E-06,2.34443E+00
2.3712E-06,2.33955E+00
2.3716E-06,2.34932E+00
2.3720E-06,2.33955E+00
2.3724E-06,2.32979E+00
2.3728E-06,2.32979E+00
2.3732E-06,2.34443E+00
2.3736E-06,2.33467E+00
2.3740E-06,2.34932E+00
2.3744E-06,2.32979E+00
2.3748E-06,2.32979E+00
2.3752E-06,2.34932E+00
2.3756E-06,2.34932E+00
2.3760E-06,2.33467E+00
2.3764E-06,2.32490E+00
2.3768E-06,2.32979E+00
2.3772E-06,2.32979E+00
2.3776E-06,2.32979E+00
2.3780E-06,2.33467E+00
2.3784E-06,2.32490E+00
2.3788E-06,2.35420E+00
2.3792E-06,2.33955E+00
2.3796E-06,2.34443E+00
2.3800E-06,2.34443E+00
2.3804E-06,2.32979E+00
2.3808E-06,2.33467E+00
2.3812E-06,2.32490E+00
2.3816E-06,2.33467E+00
2.3820E-06,2.33467E+00
2.3824E-06,2.33467E+00
2.3828E-06,2.32979E+00
2.3832E-06,2.32002E+00
2.3836E-06,2.33955E+00
2.3840E-06,2.33467E+00
2.3844E-06,2.35420E+00
2.3848E-06,2.33467E+00
2.3852E-06,2.33467E+00
2.3856E-06,2.33467E+00
2.3860E-06,2.32979E+00
2.3864E-06,2.32979E+00
2.3868E-06,2.33467E+00
2.3872E-06,2.32490E+00
2.3876E-06,2.34932E+00
2.3880E-06,2.34443E+00
2.3884E-06,2.32979E+00
2.3888E-06,2.33467E+00
2.3892E-06,2.33467E+00
2.3896E-06,2.31025E+00
2.3900E-06,2.32979E+00
2.3904E-06,2.32979E+00
2.3908E-06,2.34932E+00
2.3912E-06,2.32002E+00
2.3916E-06,2.33467E+00
2.3920E-06,2.32979E+00
2.3924E-06,2.32979E+00
2.3928E-06,2.33467E+00
2.3932E-06,2.32490E+00
2.3936E-06,2.31514E+00
2.3940E-06,2.32490E+00
2.3944E-06,2.32979E+00
2.3948E-06,2.32979E+00
2.3952E-06,2.33467E+00
2.3956E-06,2.33467E+00
2.3960E-06,2.33467E+00
2.3964E-06,2.32979E+00
2.3968E-06,2.32979E+00
2.3972E-06,2.34443E+00
2.3976E-06,2.33467E+00
2.3980E-06,2.33467E+00
2.3984E-06,2.33467E+00
2.3988E-06,2.33955E+00
2.3992E-06,2.32490E+00
2.3996E-06,2.34443E+00
2.4000E-06,2.32979E+00
2.4004E-06,2.34932E+00
2.4008E-06,2.32490E+00
2.4012E-06,2.33955E+00
2.4016E-06,2.32002E+00
2.4020E-06,2.34443E+00
2.4024E-06,2.33955E+00
2.4028E-06,2.32979E+00
2.4032E-06,2.33955E+00
2.4036E-06,2.34932E+00
2.4040E-06,2.33955E+00
2.4044E-06,2.32979E+00
2.4048E-06,2.32979E+00
2.4052E-06,2.32490E+00
2.4056E-06,2.32979E+00
2.4060E-06,2.31514E+00
2.4064E-06,2.33467E+00
2.4068E-06,2.32979E+00
2.4072E-06,2.32979E+00
2.4076E-06,2.32979E+00
2.4080E-06,2.32490E+00
2.4084E-06,2.32979E+00
2.4088E-06,2.32002E+00
2.4092E-06,2.32979E+00
2.4096E-06,2.32002E+00
2.4100E-06,2.33467E+00
2.4104E-06,2.32002E+00
2.4108E-06,2.33467E+00
2.4112E-06,2.32979E+00
2.4116E-06,2.33955E+00
2.4120E-06,2.32979E+00
2.4124E-06,2.32979E+00
2.4128E-06,2.32490E+00
2.4132E-06,2.33955E+00
2.4136E-06,2.31514E+00
2.4140E-06,2.33955E+00
2.4144E-06,2.33955E+00
2.4148E-06,2.32490E+00
2.4152E-06,2.32979E+00
2.4156E-06,2.31514E+00
2.4160E-06,2.33955E+00
2.4164E-06,2.32002E+00
2.4168E-06,2.32979E+00
2.4172E-06,2.34443E+00
2.4176E-06,2.33467E+00
2.4180E-06,2.33467E+00
2.4184E-06,2.32979E+00
2.4188E-06,2.32490E+00
2.4192E-06,2.32490E+00
2.4196E-06,2.32490E+00
2.4200E-06,2.32490E+00
2.4204E-06,2.32490E+00
2.4208E-06,2.31025E+00
2.4212E-06,2.33955E+00
2.4216E-06,2.31025E+00
2.4220E-06,2.31514E+00
2.4224E-06,2.32490E+00
2.4228E-06,2.32979E+00
2.4232E-06,2.32490E+00
2.4236E-06,2.32002E+00
2.4240E-06,2.32979E+00
2.4244E-06,2.33955E+00
2.4248E-06,2.33467E+00
2.4252E-06,2.32490E+00
2.4256E-06,2.31514E+00
2.4260E-06,2.32002E+00
2.4264E-06,2.33955E+00
2.4268E-06,2.32979E+00
2.4272E-06,2.32002E+00
2.4276E-06,2.32979E+00
2.4280E-06,2.31025E+00
2.4284E-06,2.31514E+00
2.4288E-06,2.31514E+00
2.4292E-06,2.33467E+00
2.4296E-06,2.31514E+00
2.4300E-06,2.32490E+00
2.4304E-06,2.31025E+00
2.4308E-06,2.32979E+00
2.4312E-06,2.32979E+00
2.4316E-06,2.33467E+00
2.4320E-06,2.32490E+00
2.4324E-06,2.33955E+00
2.4328E-06,2.32490E+00
2.4332E-06,2.32979E+00
2.4336E-06,2.32979E+00
2.4340E-06,2.32979E+00
2.4344E-06,2.32979E+00
2.4348E-06,2.31514E+00
2.4352E-06,2.31514E+00
2.4356E-06,2.32979E+00
2.4360E-06,2.31025E+00
2.4364E-06,2.33467E+00
2.4368E-06,2.31514E+00
2.4372E-06,2.32979E+00
2.4376E-06,2.32979E+00
2.4380E-06,2.32490E+00
2.4384E-06,2.31514E+00
2.4388E-06,2.31514E+00
2.4392E-06,2.31514E+00
2.4396E-06,2.31025E+00
2.4400E-06,2.31514E+00
2.4404E-06,2.31514E+00
2.4408E-06,2.32002E+00
2.4412E-06,2.32490E+00
2.4416E-06,2.32002E+00
2.4420E-06,2.32002E+00
2.4424E-06,2.32490E+00
2.4428E-06,2.31514E+00
2.4432E-06,2.32979E+00
2.4436E-06,2.32490E+00
2.4440E-06,2.32979E+00
2.4444E-06,2.32002E+00
2.4448E-06,2.32979E+00
2.4452E-06,2.32490E+00
2.4456E-06,2.32002E+00
2.4460E-06,2.32490E+00
2.4464E-06,2.31025E+00
2.4468E-06,2.31514E+00
2.4472E-06,2.31514E+00
2.4476E-06,2.32490E+00
2.4480E-06,2.32002E+00
2.4484E-06,2.33955E+00
2.4488E-06,2.32002E+00
2.4492E-06,2.31514E+00
2.4496E-06,2.32002E+00
2.4500E-06,2.32002E+00
2.4504E-06,2.30537E+00
2.4508E-06,2.31025E+00
2.4512E-06,2.30537E+00
2.4516E-06,2.32490E+00
2.4520E-06,2.31025E+00
2.4524E-06,2.32002E+00
2.4528E-06,2.31514E+00
2.4532E-06,2.32490E+00
2.4536E-06,2.31514E+00
2.4540E-06,2.31025E+00
2.4544E-06,2.31025E+00
2.4548E-06,2.32979E+00
2.4552E-06,2.32490E+00
2.4556E-06,2.32002E+00
2.4560E-06,2.32490E+00
2.4564E-06,2.32490E+00
2.4568E-06,2.32979E+00
2.4572E-06,2.32002E+00
2.4576E-06,2.31514E+00
2.4580E-06,2.31514E+00
2.4584E-06,2.31025E+00
2.4588E-06,2.31025E+00
2.4592E-06,2.30049E+00
2.4596E-06,2.32979E+00
2.4600E-06,2.30049E+00
2.4604E-06,2.32002E+00
2.4608E-06,2.32002E+00
2.4612E-06,2.32490E+00
2.4616E-06,2.32490E+00
2.4620E-06,2.32002E+00
2.4624E-06,2.31514E+00
2.4628E-06,2.31514E+00
2.4632E-06,2.31514E+00
2.4636E-06,2.31514E+00
2.4640E-06,2.31514E+00
2.4644E-06,2.31514E+00
2.4648E-06,2.30049E+00
2.4652E-06,2.32979E+00
2.4656E-06,2.32002E+00
2.4660E-06,2.31025E+00
2.4664E-06,2.31514E+00
2.4668E-06,2.31025E+00
2.4672E-06,2.30537E+00
2.4676E-06,2.32490E+00
2.4680E-06,2.31025E+00
2.4684E-06,2.32002E+00
2.4688E-06,2.32490E+00
2.4692E-06,2.32002E+00
2.4696E-06,2.31514E+00
2.4700E-06,2.32002E+00
2.4704E-06,2.32979E+00
2.4708E-06,2.31025E+00
2.4712E-06,2.31025E+00
2.4716E-06,2.32490E+00
2.4720E-06,2.31514E+00
2.4724E-06,2.30537E+00
2.4728E-06,2.30049E+00
2.4732E-06,2.29561E+00
2.4736E-06,2.30537E+00
2.4740E-06,2.32002E+00
2.4744E-06,2.30049E+00
2.4748E-06,2.31025E+00
2.4752E-06,2.31025E+00
2.4756E-06,2.32002E+00
2.4760E-06,2.32002E+00
2.4764E-06,2.31514E+00
2.4768E-06,2.31025E+00
2.4772E-06,2.31514E+00
2.4776E-06,2.29561E+00
2.4780E-06,2.31514E+00
2.4784E-06,2.31025E+00
2.4788E-06,2.30537E+00
2.4792E-06,2.30537E+00
2.4796E-06,2.30537E+00
2.4800E-06,2.31514E+00
2.4804E-06,2.32490E+00
2.4808E-06,2.31514E+00
2.4812E-06,2.31025E+00
2.4816E-06,2.32490E+00
2.4820E-06,2.31514E+00
2.4824E-06,2.30537E+00
2.4828E-06,2.29561E+00
2.4832E-06,2.30537E+00
2.4836E-06,2.32979E+00
2.4840E-06,2.29561E+00
2.4844E-06,2.32002E+00
2.4848E-06,2.31025E+00
2.4852E-06,2.32002E+00
2.4856E-06,2.30049E+00
2.4860E-06,2.31514E+00
2.4864E-06,2.30537E+00
2.4868E-06,2.32490E+00
2.4872E-06,2.31025E+00
2.4876E-06,2.31514E+00
2.4880E-06,2.30049E+00
2.4884E-06,2.31025E+00
2.4888E-06,2.30049E+00
2.4892E-06,2.31025E+00
2.4896E-06,2.30537E+00
2.4900E-06,2.31025E+00
2.4904E-06,2.31514E+00
2.4908E-06,2.31514E+00
2.4912E-06,2.30537E+00
2.4916E-06,2.30537E+00
2.4920E-06,2.31025E+00
2.4924E-06,2.31514E+00
2.4928E-06,2.29561E+00
2.4932E-06,2.32002E+00
2.4936E-06,2.30049E+00
2.4940E-06,2.31514E+00
2.4944E-06,2.32002E+00
2.4948E-06,2.31025E+00
2.4952E-06,2.31025E+00
2.4956E-06,2.31514E+00
2.4960E-06,2.30537E+00
2.4964E-06,2.31514E+00
2.4968E-06,2.32002E+00
2.4972E-06,2.31514E+00
2.4976E-06,2.29072E+00
2.4980E-06,2.31025E+00
2.4984E-06,2.31025E+00
2.4988E-06,2.31025E+00
2.4992E-06,2.31025E+00
2.4996E-06,2.31514E+00
2.5000E-06,2.30537E+00
2.5004E-06,2.30537E+00
2.5008E-06,2.30537E+00
2.5012E-06,2.31514E+00
2.5016E-06,2.30049E+00
2.5020E-06,2.31514E+00
2.5024E-06,2.30049E+00
2.5028E-06,2.31025E+00
2.5032E-06,2.30049E+00
2.5036E-06,2.32002E+00
2.5040E-06,2.29561E+00
2.5044E-06,2.31025E+00
2.5048E-06,2.30537E+00
2.5052E-06,2.31025E+00
2.5056E-06,2.32002E+00
2.5060E-06,2.30049E+00
2.5064E-06,2.30537E+00
2.5068E-06,2.31514E+00
2.5072E-06,2.30537E+00
2.5076E-06,2.31025E+00
2.5080E-06,2.30537E+00
2.5084E-06,2.30537E+00
2.5088E-06,2.31025E+00
2.5092E-06,2.31025E+00
2.5096E-06,2.30049E+00
2.5100E-06,2.32490E+00
2.5104E-06,2.30537E+00
2.5108E-06,2.32979E+00
2.5112E-06,2.31025E+00
2.5116E-06,2.30537E+00
2.5120E-06,2.31025E+00
2.5124E-06,2.31025E+00
2.5128E-06,2.31025E+00
2.5132E-06,2.31514E+00
2.5136E-06,2.30537E+00
2.5140E-06,2.30049E+00
2.5144E-06,2.30049E+00
2.5148E-06,2.31514E+00
2.5152E-06,2.30049E+00
2.5156E-06,2.32002E+00
2.5160E-06,2.29561E+00
2.5164E-06,2.31025E+00
2.5168E-06,2.31514E+00
2.5172E-06,2.30537E+00
2.5176E-06,2.29561E+00
2.5180E-06,2.30049E+00
2.5184E-06,2.30537E+00
2.5188E-06,2.30537E+00
2.5192E-06,2.30537E+00
2.5196E-06,2.30537E+00
2.5200E-06,2.30537E+00
2.5204E-06,2.32002E+00
2.5208E-06,2.31025E+00
2.5212E-06,2.29072E+00
2.5216E-06,2.30537E+00
2.5220E-06,2.31025E+00
2.5224E-06,2.29072E+00
2.5228E-06,2.31025E+00
2.5232E-06,2.31025E+00
2.5236E-06,2.31514E+00
2.5240E-06,2.32002E+00
2.5244E-06,2.31025E+00
2.5248E-06,2.31514E+00
2.5252E-06,2.31514E+00
2.5256E-06,2.31514E+00
2.5260E-06,2.31025E+00
2.5264E-06,2.30049E+00
2.5268E-06,2.32002E+00
2.5272E-06,2.31514E+00
2.5276E-06,2.32002E+00
2.5280E-06,2.32490E+00
2.5284E-06,2.31514E+00
2.5288E-06,2.32002E+00
2.5292E-06,2.32979E+00
2.5296E-06,2.31025E+00
2.5300E-06,2.31514E+00
2.5304E-06,2.31025E+00
2.5308E-06,2.31025E+00
2.5312E-06,2.31514E+00
2.5316E-06,2.31025E+00
2.5320E-06,2.29561E+00
2.5324E-06,2.31514E+00
2.5328E-06,2.30537E+00
2.5332E-06,2.29561E+00
2.5336E-06,2.30049E+00
2.5340E-06,2.31514E+00
2.5344E-06,2.31514E+00
2.5348E-06,2.30049E+00
2.5352E-06,2.30049E+00
2.5356E-06,2.31514E+00
2.5360E-06,2.31514E+00
2.5364E-06,2.31025E+00
2.5368E-06,2.31514E+00
2.5372E-06,2.31025E+00
2.5376E-06,2.31025E+00
2.5380E-06,2.33467E+00
2.5384E-06,2.31025E+00
2.5388E-06,2.30537E+00
2.5392E-06,2.31025E+00
2.5396E-06,2.32490E+00
2.5400E-06,2.30537E+00
2.5404E-06,2.30537E+00
2.5408E-06,2.30049E+00
2.5412E-06,2.31514E+00
2.5416E-06,2.30537E+00
2.5420E-06,2.32002E+00
2.5424E-06,2.30537E+00
2.5428E-06,2.31025E+00
2.5432E-06,2.29561E+00
2.5436E-06,2.30049E+00
2.5440E-06,2.30049E+00
2.5444E-06,2.32979E+00
2.5448E-06,2.30049E+00
2.5452E-06,2.31514E+00
2.5456E-06,2.32979E+00
2.5460E-06,2.31025E+00
2.5464E-06,2.31025E+00
2.5468E-06,2.30537E+00
2.5472E-06,2.29561E+00
2.5476E-06,2.31025E+00
2.5480E-06,2.30049E+00
2.5484E-06,2.31025E+00
2.5488E-06,2.29561E+00
2.5492E-06,2.31025E+00
2.5496E-06,2.30049E+00
2.5500E-06,2.30049E+00
2.5504E-06,2.31514E+00
2.5508E-06,2.32002E+00
2.5512E-06,2.31025E+00
2.5516E-06,2.31514E+00
2.5520E-06,2.31514E+00
2.5524E-06,2.32979E+00
2.5528E-06,2.30537E+00
2.5532E-06,2.31514E+00
2.5536E-06,2.30049E+00
2.5540E-06,2.32490E+00
2.5544E-06,2.30049E+00
2.5548E-06,2.31514E+00
2.5552E-06,2.30537E+00
2.5556E-06,2.31025E+00
2.5560E-06,2.30049E+00
2.5564E-06,2.30049E+00
2.5568E-06,2.31514E+00
2.5572E-06,2.31025E+00
2.5576E-06,2.31025E+00
2.5580E-06,2.31025E+00
2.5584E-06,2.32979E+00
2.5588E-06,2.31025E+00
2.5592E-06,2.30049E+00
2.5596E-06,2.30537E+00
2.5600E-06,2.29561E+00
2.5604E-06,2.31514E+00
2.5608E-06,2.28584E+00
2.5612E-06,2.31514E+00
2.5616E-06,2.30049E+00
2.5620E-06,2.31025E+00
2.5624E-06,2.30537E+00
2.5628E-06,2.29561E+00
2.5632E-06,2.31025E+00
2.5636E-06,2.32002E+00
2.5640E-06,2.29561E+00
2.5644E-06,2.31514E+00
2.5648E-06,2.30049E+00
2.5652E-06,2.31514E+00
2.5656E-06,2.31025E+00
2.5660E-06,2.31025E+00
2.5664E-06,2.30537E+00
2.5668E-06,2.31025E+00
2.5672E-06,2.31025E+00
2.5676E-06,2.31514E+00
2.5680E-06,2.30537E+00
2.5684E-06,2.31514E+00
2.5688E-06,2.30049E+00
2.5692E-06,2.31514E+00
2.5696E-06,2.30049E+00
2.5700E-06,2.31514E+00
2.5704E-06,2.29561E+00
2.5708E-06,2.32002E+00
2.5712E-06,2.29561E+00
2.5716E-06,2.31514E+00
2.5720E-06,2.30049E+00
2.5724E-06,2.31025E+00
2.5728E-06,2.30049E+00
2.5732E-06,2.31514E+00
2.5736E-06,2.30049E+00
2.5740E-06,2.32490E+00
2.5744E-06,2.30537E+00
2.5748E-06,2.31514E+00
2.5752E-06,2.30537E+00
2.5756E-06,2.30537E+00
2.5760E-06,2.30049E+00
2.5764E-06,2.30537E+00
2.5768E-06,2.30049E+00
2.5772E-06,2.31025E+00
2.5776E-06,2.30537E+00
2.5780E-06,2.30049E+00
2.5784E-06,2.31514E+00
2.5788E-06,2.29561E+00
2.5792E-06,2.30049E+00
2.5796E-06,2.30537E+00
2.5800E-06,2.29561E+00
2.5804E-06,2.30537E+00
2.5808E-06,2.29561E+00
2.5812E-06,2.30537E+00
2.5816E-06,2.30049E+00
2.5820E-06,2.31025E+00
2.5824E-06,2.29561E+00
2.5828E-06,2.31025E+00
2.5832E-06,2.30049E+00
2.5836E-06,2.31514E+00
2.5840E-06,2.31025E+00
2.5844E-06,2.31025E+00
2.5848E-06,2.30049E+00
2.5852E-06,2.30537E+00
